config_id,description,dataset,algorithm,base_algorithm,ls_mode,run,seed,pop_size,max_iter,known_best,best_score_with_penalty,cost_without_vehicle_penalty,gap_percent_without_vehicle_penalty,gap_percent_with_penalty,route_count,expected_vehicles,max_route_load,capacity,valid_core_solution,vehicle_count_valid,feasible_solution,vehicle_violation_count,missing_count,extra_count,duplicate_count,capacity_violation_count,runtime_sec,time_to_best_sec,iter_to_best,eval_to_best
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n54-k7,M-SSA,SSA,2opt_qualitybalanced_relocate,22,305048,40,200,1167.0,1515.0,1515.0,29.82005141388175,29.82005141388175,7,7,99,100,True,True,True,0,0,0,0,0,5.324699399999872,5.29477299999985,200,7961
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n54-k7,M-SSA,SSA,2opt_qualitybalanced_relocate,23,305049,40,200,1167.0,1409.0,1409.0,20.7369323050557,20.7369323050557,7,7,100,100,True,True,True,0,0,0,0,0,5.1552999000000455,4.106693299999961,161,6401
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n54-k7,M-SSA,SSA,2opt_qualitybalanced_relocate,24,305050,40,200,1167.0,1309.0,1309.0,12.167952013710368,12.167952013710368,7,7,100,100,True,True,True,0,0,0,0,0,5.907635900000059,5.696509500000047,196,7802
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n54-k7,M-SSA,SSA,2opt_qualitybalanced_relocate,25,305051,40,200,1167.0,1258.0,1258.0,7.79777206512425,7.79777206512425,7,7,100,100,True,True,True,0,0,0,0,0,6.949405099999922,4.303130300000021,141,5626
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n54-k7,M-SSA,SSA,2opt_qualitybalanced_relocate,26,305052,40,200,1167.0,1343.0,1343.0,15.08140531276778,15.08140531276778,7,7,100,100,True,True,True,0,0,0,0,0,5.854125199999999,5.644344899999851,195,7793
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n54-k7,M-SSA,SSA,2opt_qualitybalanced_relocate,27,305053,40,200,1167.0,1498.0,1498.0,28.36332476435304,28.36332476435304,7,7,100,100,True,True,True,0,0,0,0,0,5.15225989999999,5.076071400000046,198,7881
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n54-k7,M-SSA,SSA,2opt_qualitybalanced_relocate,28,305054,40,200,1167.0,1475.0,1475.0,26.392459297343617,26.392459297343617,7,7,100,100,True,True,True,0,0,0,0,0,5.336885999999822,4.151871399999891,157,6241
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n54-k7,M-SSA,SSA,2opt_qualitybalanced_relocate,29,305055,40,200,1167.0,1452.0,1452.0,24.42159383033419,24.42159383033419,7,7,100,100,True,True,True,0,0,0,0,0,5.120870399999831,5.043375499999911,198,7882
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n54-k7,M-SSA,SSA,2opt_qualitybalanced_relocate,30,305056,40,200,1167.0,1347.0,1347.0,15.424164524421593,15.424164524421593,7,7,99,100,True,True,True,0,0,0,0,0,5.225969500000019,4.716927599999963,182,7241
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,WOA,WOA,none,1,402027,40,200,1354.0,2460.0,2460.0,81.68389955686854,81.68389955686854,9,9,100,100,True,True,True,0,0,0,0,0,0.3207956999999624,0.1457977000000028,73,2910
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,WOA,WOA,none,2,402028,40,200,1354.0,2442.0,2442.0,80.35450516986707,80.35450516986707,9,9,98,100,True,True,True,0,0,0,0,0,0.3924896999999419,0.31336549999991803,148,5917
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,WOA,WOA,none,3,402029,40,200,1354.0,2429.0,2429.0,79.3943870014771,79.3943870014771,9,9,100,100,True,True,True,0,0,0,0,0,0.3740150999999514,0.27761690000011185,127,5061
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,WOA,WOA,none,4,402030,40,200,1354.0,2345.0,2345.0,73.19054652880355,73.19054652880355,9,9,99,100,True,True,True,0,0,0,0,0,0.3233374000001277,0.16133540000009816,78,3082
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,WOA,WOA,none,5,402031,40,200,1354.0,2092.0,2092.0,54.50516986706056,54.50516986706056,9,9,100,100,True,True,True,0,0,0,0,0,0.32690200000001823,0.162097200000062,78,3084
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,WOA,WOA,none,6,402032,40,200,1354.0,2207.0,2207.0,62.998522895125554,62.998522895125554,9,9,99,100,True,True,True,0,0,0,0,0,0.3005611000000954,0.11923969999998008,61,2436
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,WOA,WOA,none,7,402033,40,200,1354.0,3080.0,3080.0,127.47415066469719,127.47415066469719,9,9,100,100,True,True,True,0,0,0,0,0,0.33646539999995184,0.016329699999914737,6,225
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,WOA,WOA,none,8,402034,40,200,1354.0,2687.0,2687.0,98.44903988183161,98.44903988183161,9,9,99,100,True,True,True,0,0,0,0,0,0.40291879999995217,0.014884400000028108,6,213
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,WOA,WOA,none,9,402035,40,200,1354.0,2530.0,2530.0,86.85376661742984,86.85376661742984,9,9,99,100,True,True,True,0,0,0,0,0,0.2951554000001124,0.15842590000011114,94,3755
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,WOA,WOA,none,10,402036,40,200,1354.0,2512.0,2512.0,85.52437223042836,85.52437223042836,9,9,100,100,True,True,True,0,0,0,0,0,0.3257869000001392,0.18909240000016325,93,3708
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,WOA,WOA,none,11,402037,40,200,1354.0,2682.0,2682.0,98.07976366322009,98.07976366322009,9,9,99,100,True,True,True,0,0,0,0,0,0.336480199999869,0.05239710000000741,23,904
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,WOA,WOA,none,12,402038,40,200,1354.0,2477.0,2477.0,82.9394387001477,82.9394387001477,9,9,100,100,True,True,True,0,0,0,0,0,0.41677869999989525,0.22768189999987953,79,3134
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,WOA,WOA,none,13,402039,40,200,1354.0,2714.0,2714.0,100.44313146233382,100.44313146233382,9,9,100,100,True,True,True,0,0,0,0,0,0.3284679999999298,0.12857089999988602,55,2197
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,WOA,WOA,none,14,402040,40,200,1354.0,2396.0,2396.0,76.95716395864106,76.95716395864106,9,9,100,100,True,True,True,0,0,0,0,0,0.34625400000004447,0.23577460000001338,125,4972
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,WOA,WOA,none,15,402041,40,200,1354.0,2695.0,2695.0,99.03988183161005,99.03988183161005,9,9,100,100,True,True,True,0,0,0,0,0,0.4944376999999349,0.12898810000001504,56,2236
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,WOA,WOA,none,16,402042,40,200,1354.0,2646.0,2646.0,95.42097488921713,95.42097488921713,9,9,99,100,True,True,True,0,0,0,0,0,0.32155199999988326,0.06884519999994154,29,1155
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,WOA,WOA,none,17,402043,40,200,1354.0,2562.0,2562.0,89.21713441654357,89.21713441654357,9,9,98,100,True,True,True,0,0,0,0,0,0.34187710000014704,0.2141662000001361,110,4374
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,WOA,WOA,none,18,402044,40,200,1354.0,2419.0,2419.0,78.65583456425406,78.65583456425406,9,9,99,100,True,True,True,0,0,0,0,0,0.3332868999998482,0.2168139999998857,110,4375
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,WOA,WOA,none,19,402045,40,200,1354.0,2297.0,2297.0,69.64549483013293,69.64549483013293,9,9,100,100,True,True,True,0,0,0,0,0,0.3516061999998783,0.2633226000000377,136,5405
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,WOA,WOA,none,20,402046,40,200,1354.0,2404.0,2404.0,77.5480059084195,77.5480059084195,9,9,99,100,True,True,True,0,0,0,0,0,0.3113172000000759,0.16753930000004402,92,3645
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,WOA,WOA,none,21,402047,40,200,1354.0,2153.0,2153.0,59.010339734121125,59.010339734121125,9,9,100,100,True,True,True,0,0,0,0,0,0.3498788000001696,0.2570226000000275,130,5195
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,WOA,WOA,none,22,402048,40,200,1354.0,2381.0,2381.0,75.8493353028065,75.8493353028065,9,9,100,100,True,True,True,0,0,0,0,0,0.3435222000000522,0.3179497999999512,181,7235
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,WOA,WOA,none,23,402049,40,200,1354.0,2460.0,2460.0,81.68389955686854,81.68389955686854,9,9,100,100,True,True,True,0,0,0,0,0,0.44000819999996565,0.4193537999999535,189,7554
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,WOA,WOA,none,24,402050,40,200,1354.0,2426.0,2426.0,79.1728212703102,79.1728212703102,9,9,100,100,True,True,True,0,0,0,0,0,0.4547860000000128,0.38795010000012553,153,6112
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,WOA,WOA,none,25,402051,40,200,1354.0,2556.0,2556.0,88.77400295420975,88.77400295420975,9,9,100,100,True,True,True,0,0,0,0,0,0.3485699000000295,0.2263297000001785,104,4131
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,WOA,WOA,none,26,402052,40,200,1354.0,2427.0,2427.0,79.2466765140325,79.2466765140325,9,9,97,100,True,True,True,0,0,0,0,0,0.450445899999977,0.3514461999998275,125,4978
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,WOA,WOA,none,27,402053,40,200,1354.0,2479.0,2479.0,83.08714918759232,83.08714918759232,9,9,98,100,True,True,True,0,0,0,0,0,0.3452097999997932,0.19412489999990612,96,3816
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,WOA,WOA,none,28,402054,40,200,1354.0,2304.0,2304.0,70.16248153618906,70.16248153618906,9,9,99,100,True,True,True,0,0,0,0,0,0.3410002999999051,0.28480100000001585,157,6260
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,WOA,WOA,none,29,402055,40,200,1354.0,2187.0,2187.0,61.52141802067947,61.52141802067947,9,9,100,100,True,True,True,0,0,0,0,0,0.3219311000000289,0.16889279999986684,84,3324
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,WOA,WOA,none,30,402056,40,200,1354.0,2888.0,2888.0,113.29394387001477,113.29394387001477,9,9,100,100,True,True,True,0,0,0,0,0,0.3368361999998797,0.00433870000006209,2,63
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,SSA,SSA,none,1,403027,40,200,1354.0,2815.0,2815.0,107.90251107828657,107.90251107828657,9,9,100,100,True,True,True,0,0,0,0,0,0.4437179000001379,0.36068390000014006,134,5322
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,SSA,SSA,none,2,403028,40,200,1354.0,2644.0,2644.0,95.27326440177252,95.27326440177252,9,9,100,100,True,True,True,0,0,0,0,0,0.44779429999994136,0.35256779999986065,131,5203
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,SSA,SSA,none,3,403029,40,200,1354.0,2866.0,2866.0,111.66912850812407,111.66912850812407,9,9,100,100,True,True,True,0,0,0,0,0,0.44110969999996996,0.4075026999998954,173,6908
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,SSA,SSA,none,4,403030,40,200,1354.0,2666.0,2666.0,96.89807976366322,96.89807976366322,9,9,99,100,True,True,True,0,0,0,0,0,0.4467812000000322,0.3643535000001066,136,5405
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,SSA,SSA,none,5,403031,40,200,1354.0,2540.0,2540.0,87.59231905465288,87.59231905465288,9,9,99,100,True,True,True,0,0,0,0,0,0.43459630000006655,0.3448980999999094,133,5283
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,SSA,SSA,none,6,403032,40,200,1354.0,2769.0,2769.0,104.50516986706056,104.50516986706056,9,9,100,100,True,True,True,0,0,0,0,0,0.47370169999999234,0.40821090000008553,148,5882
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,SSA,SSA,none,7,403033,40,200,1354.0,2657.0,2657.0,96.23338257016248,96.23338257016248,9,9,99,100,True,True,True,0,0,0,0,0,0.4408356999999796,0.37374839999984033,147,5841
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,SSA,SSA,none,8,403034,40,200,1354.0,2837.0,2837.0,109.52732644017725,109.52732644017725,9,9,100,100,True,True,True,0,0,0,0,0,0.444972099999859,0.35076970000000074,135,5363
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,SSA,SSA,none,9,403035,40,200,1354.0,2457.0,2457.0,81.46233382570162,81.46233382570162,9,9,98,100,True,True,True,0,0,0,0,0,0.46660819999988234,0.4078856999999516,161,6401
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,SSA,SSA,none,10,403036,40,200,1354.0,2831.0,2831.0,109.08419497784342,109.08419497784342,9,9,100,100,True,True,True,0,0,0,0,0,0.4305525000002035,0.36645370000019284,154,6121
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,SSA,SSA,none,11,403037,40,200,1354.0,2761.0,2761.0,103.91432791728212,103.91432791728212,9,9,100,100,True,True,True,0,0,0,0,0,0.5122303999999076,0.3975216999999702,126,5002
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,SSA,SSA,none,12,403038,40,200,1354.0,2832.0,2832.0,109.15805022156573,109.15805022156573,9,9,100,100,True,True,True,0,0,0,0,0,0.4164604000000054,0.3360548000000563,139,5524
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,SSA,SSA,none,13,403039,40,200,1354.0,2523.0,2523.0,86.33677991137371,86.33677991137371,9,9,100,100,True,True,True,0,0,0,0,0,0.5487361000000419,0.49081359999991037,158,6282
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,SSA,SSA,none,14,403040,40,200,1354.0,2822.0,2822.0,108.41949778434268,108.41949778434268,9,9,100,100,True,True,True,0,0,0,0,0,0.47050500000000284,0.3461672000000817,126,5003
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,SSA,SSA,none,15,403041,40,200,1354.0,2736.0,2736.0,102.06794682422452,102.06794682422452,9,9,100,100,True,True,True,0,0,0,0,0,0.4392359999999371,0.38361190000000533,164,6542
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,SSA,SSA,none,16,403042,40,200,1354.0,2544.0,2544.0,87.8877400295421,87.8877400295421,9,9,100,100,True,True,True,0,0,0,0,0,0.4584351000000879,0.3641697999998996,136,5403
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,SSA,SSA,none,17,403043,40,200,1354.0,2869.0,2869.0,111.890694239291,111.890694239291,9,9,100,100,True,True,True,0,0,0,0,0,0.4573072000000593,0.39028830000006565,147,5841
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,SSA,SSA,none,18,403044,40,200,1354.0,2842.0,2842.0,109.89660265878878,109.89660265878878,9,9,99,100,True,True,True,0,0,0,0,0,0.4600817000000461,0.3857097000000067,141,5602
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,SSA,SSA,none,19,403045,40,200,1354.0,2658.0,2658.0,96.30723781388478,96.30723781388478,9,9,100,100,True,True,True,0,0,0,0,0,0.5160673000000315,0.4610940000000028,158,6282
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,SSA,SSA,none,20,403046,40,200,1354.0,2877.0,2877.0,112.48153618906943,112.48153618906943,9,9,100,100,True,True,True,0,0,0,0,0,0.46741689999998925,0.3576018000001113,130,5163
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,SSA,SSA,none,21,403047,40,200,1354.0,2831.0,2831.0,109.08419497784342,109.08419497784342,9,9,100,100,True,True,True,0,0,0,0,0,0.47303290000013476,0.38295270000003256,134,5321
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,SSA,SSA,none,22,403048,40,200,1354.0,2735.0,2735.0,101.99409158050221,101.99409158050221,9,9,100,100,True,True,True,0,0,0,0,0,0.46985960000006344,0.44777380000004996,183,7320
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,SSA,SSA,none,23,403049,40,200,1354.0,2786.0,2786.0,105.76070901033974,105.76070901033974,9,9,100,100,True,True,True,0,0,0,0,0,0.5202366000000893,0.39972050000005765,138,5482
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,SSA,SSA,none,24,403050,40,200,1354.0,2659.0,2659.0,96.38109305760709,96.38109305760709,9,9,100,100,True,True,True,0,0,0,0,0,0.43576729999995223,0.37183299999992414,148,5882
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,SSA,SSA,none,25,403051,40,200,1354.0,2795.0,2795.0,106.42540620384047,106.42540620384047,9,9,100,100,True,True,True,0,0,0,0,0,0.42682719999993424,0.3594089000000622,147,5841
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,SSA,SSA,none,26,403052,40,200,1354.0,2566.0,2566.0,89.5125553914328,89.5125553914328,9,9,100,100,True,True,True,0,0,0,0,0,0.5296825000000354,0.4487261000001581,162,6445
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,SSA,SSA,none,27,403053,40,200,1354.0,2825.0,2825.0,108.6410635155096,108.6410635155096,9,9,100,100,True,True,True,0,0,0,0,0,0.4196779000001243,0.32807720000005247,128,5081
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,SSA,SSA,none,28,403054,40,200,1354.0,2870.0,2870.0,111.9645494830133,111.9645494830133,9,9,99,100,True,True,True,0,0,0,0,0,0.43602899999996225,0.4017593000000943,173,6918
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,SSA,SSA,none,29,403055,40,200,1354.0,2658.0,2658.0,96.30723781388478,96.30723781388478,9,9,98,100,True,True,True,0,0,0,0,0,0.4175981999999294,0.3770990000000438,167,6674
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,SSA,SSA,none,30,403056,40,200,1354.0,2652.0,2652.0,95.86410635155096,95.86410635155096,9,9,100,100,True,True,True,0,0,0,0,0,0.430537700000059,0.34148929999992106,136,5414
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,M-WOA,WOA,2opt_qualitybalanced_relocate,1,404027,40,200,1354.0,1570.0,1570.0,15.952732644017726,15.952732644017726,9,9,100,100,True,True,True,0,0,0,0,0,6.907091600000058,2.486928700000135,93,3702
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,M-WOA,WOA,2opt_qualitybalanced_relocate,2,404028,40,200,1354.0,1561.0,1561.0,15.288035450516986,15.288035450516986,9,9,100,100,True,True,True,0,0,0,0,0,7.552945200000067,6.211181699999997,170,6797
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,M-WOA,WOA,2opt_qualitybalanced_relocate,3,404029,40,200,1354.0,1472.0,1472.0,8.714918759231905,8.714918759231905,9,9,100,100,True,True,True,0,0,0,0,0,9.055080900000121,8.330554800000073,189,7550
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,M-WOA,WOA,2opt_qualitybalanced_relocate,4,404030,40,200,1354.0,1580.0,1580.0,16.691285081240768,16.691285081240768,9,9,99,100,True,True,True,0,0,0,0,0,5.694157299999915,3.6037845000000743,132,5263
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,M-WOA,WOA,2opt_qualitybalanced_relocate,5,404031,40,200,1354.0,1579.0,1579.0,16.617429837518465,16.617429837518465,9,9,100,100,True,True,True,0,0,0,0,0,6.64139739999996,1.8431892000000971,64,2522
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,M-WOA,WOA,2opt_qualitybalanced_relocate,6,404032,40,200,1354.0,1497.0,1497.0,10.561299852289512,10.561299852289512,9,9,99,100,True,True,True,0,0,0,0,0,6.466889199999969,3.4519536999998763,134,5337
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,M-WOA,WOA,2opt_qualitybalanced_relocate,7,404033,40,200,1354.0,1502.0,1502.0,10.930576070901035,10.930576070901035,9,9,100,100,True,True,True,0,0,0,0,0,5.6644350999999915,2.6477270000000317,85,3384
FINAL_P3D_pop40_iter200_2opt_qualitybalanced_relocate,Final CPU configuration selected from pilot: quality-balanced memory-safe 2opt+bounded relocate,A-n60-k9,M-WOA,WOA,2opt_qualitybalanced_relocate,8,404034,40,200,1354.0,1522.0,1522.0,12.407680945347119,12.407680945347119,9,9,100,100,True,True,True,0,0,0,0,0,9.601793799999996,3.5447532000000592,80,3164
