dataset,algorithm,run,seed,stage,seconds,percent_of_runtime,runtime_sec
A-n60-k9,M-SSA,1,405027,Decode,0.14243599999787193,0.932158859577967,15.280228099999988
A-n60-k9,M-SSA,1,405027,Split,0.09506649999741512,0.6221536705817579,15.280228099999988
A-n60-k9,M-SSA,1,405027,Vehicle repair,0.3737792999949079,2.4461630909482834,15.280228099999988
A-n60-k9,M-SSA,1,405027,2-opt local search,4.235562799995364,27.71923803935471,15.280228099999988
A-n60-k9,M-SSA,1,405027,Relocate local search,9.807725300005245,64.18572573537206,15.280228099999988
A-n60-k9,M-SSA,1,405027,Final cost evaluation,0.20394300000407384,1.3346855732086487,15.280228099999988
A-n60-k9,M-SSA,1,405027,Lamarckian write-back,0.23570519999776707,1.5425502712081063,15.280228099999988
A-n60-k9,M-SSA,1,405027,Position update,0.09792589999966594,0.6408667420329022,15.280228099999988
A-n60-k9,M-SSA,1,405027,Other,0.07760930000767985,0.5079066850296555,15.280228099999988
A-n60-k9,M-SSA,2,405028,Initialization,0.01015180000001692,0.07629338969548591,13.306264199999987
A-n60-k9,M-SSA,2,405028,Decode,0.13737450000104445,1.032404722589565,13.306264199999987
A-n60-k9,M-SSA,2,405028,Split,0.09517679999879647,0.7152781469557515,13.306264199999987
A-n60-k9,M-SSA,2,405028,Vehicle repair,0.38604230000015605,2.9012072374164677,13.306264199999987
A-n60-k9,M-SSA,2,405028,2-opt local search,4.2817221000000245,32.1782435373561,13.306264199999987
A-n60-k9,M-SSA,2,405028,Relocate local search,7.791375599998673,58.55419284398908,13.306264199999987
A-n60-k9,M-SSA,2,405028,Final cost evaluation,0.20106909999822165,1.5110860341869796,13.306264199999987
A-n60-k9,M-SSA,2,405028,Lamarckian write-back,0.22889990000197713,1.7202416588269558,13.306264199999987
A-n60-k9,M-SSA,2,405028,Position update,0.09625870000047598,0.7234089039091534,13.306264199999987
A-n60-k9,M-SSA,2,405028,Other,0.07819340000060038,0.5876435250744567,13.306264199999987
A-n60-k9,M-SSA,3,405029,Initialization,0.010332799999957842,0.09135375131957668,11.310756099999992
A-n60-k9,M-SSA,3,405029,Decode,0.11880190000078983,1.0503444592956073,11.310756099999992
A-n60-k9,M-SSA,3,405029,Split,0.08128749999690399,0.718674324494576,11.310756099999992
A-n60-k9,M-SSA,3,405029,Vehicle repair,0.34712010000197324,3.0689380703910105,11.310756099999992
A-n60-k9,M-SSA,3,405029,2-opt local search,3.6964742000035926,32.68105303767973,11.310756099999992
A-n60-k9,M-SSA,3,405029,Relocate local search,6.540402899998298,57.82463030918245,11.310756099999992
A-n60-k9,M-SSA,3,405029,Final cost evaluation,0.17480080000262888,1.5454386820579484,11.310756099999992
A-n60-k9,M-SSA,3,405029,Lamarckian write-back,0.19864389999963805,1.7562389131495657,11.310756099999992
A-n60-k9,M-SSA,3,405029,Position update,0.07931549999949539,0.7012395926342665,11.310756099999992
A-n60-k9,M-SSA,3,405029,Other,0.06357649999671366,0.5620888597952679,11.310756099999992
A-n80-k10,WOA,1,502027,Initialization,0.007219500000019252,1.3506272994561752,0.5345293999999967
A-n80-k10,WOA,1,502027,Decode,0.06482789999984107,12.128032620814022,0.5345293999999967
A-n80-k10,WOA,1,502027,Split,0.063236199997732,11.830256670209794,0.5345293999999967
A-n80-k10,WOA,1,502027,Vehicle repair,0.16909410000016578,31.63420010202747,0.5345293999999967
A-n80-k10,WOA,1,502027,2-opt local search,0.0,0.0,0.5345293999999967
A-n80-k10,WOA,1,502027,Relocate local search,0.0,0.0,0.5345293999999967
A-n80-k10,WOA,1,502027,Final cost evaluation,0.0490504999996233,9.17638954931639,0.5345293999999967
A-n80-k10,WOA,1,502027,Lamarckian write-back,0.10949740000199881,20.48482272481167,0.5345293999999967
A-n80-k10,WOA,1,502027,Position update,0.04823620000001938,9.02404994000698,0.5345293999999967
A-n80-k10,WOA,1,502027,Other,0.023367600000597122,4.371621093357496,0.5345293999999967
A-n80-k10,WOA,2,502028,Initialization,0.007188400000018191,1.3751955163655554,0.5227184000000307
A-n80-k10,WOA,2,502028,Decode,0.06418300000086674,12.278695374194399,0.5227184000000307
A-n80-k10,WOA,2,502028,Split,0.06265280000235407,11.985956492511148,0.5227184000000307
A-n80-k10,WOA,2,502028,Vehicle repair,0.15859619999866936,30.340657608123237,0.5227184000000307
A-n80-k10,WOA,2,502028,2-opt local search,0.0,0.0,0.5227184000000307
A-n80-k10,WOA,2,502028,Relocate local search,0.0,0.0,0.5227184000000307
A-n80-k10,WOA,2,502028,Final cost evaluation,0.0541253999982132,10.354600105565448,0.5227184000000307
A-n80-k10,WOA,2,502028,Lamarckian write-back,0.10702809999997953,20.475288415325203,0.5227184000000307
A-n80-k10,WOA,2,502028,Position update,0.047382199999731256,9.064574730816531,0.5227184000000307
A-n80-k10,WOA,2,502028,Other,0.02156230000019832,4.125031757098479,0.5227184000000307
A-n80-k10,WOA,3,502029,Initialization,0.007885600000008708,1.6375937157755154,0.48153579999996055
A-n80-k10,WOA,3,502029,Decode,0.062460799996529204,12.971164344693442,0.48153579999996055
A-n80-k10,WOA,3,502029,Split,0.06233130000299525,12.944271226147746,0.48153579999996055
A-n80-k10,WOA,3,502029,Vehicle repair,0.13934000000227797,28.936581662731907,0.48153579999996055
A-n80-k10,WOA,3,502029,2-opt local search,0.0,0.0,0.48153579999996055
A-n80-k10,WOA,3,502029,Relocate local search,0.0,0.0,0.48153579999996055
A-n80-k10,WOA,3,502029,Final cost evaluation,0.03744749999918895,7.776680362953703,0.48153579999996055
A-n80-k10,WOA,3,502029,Lamarckian write-back,0.1053817000005779,21.884499553426043,0.48153579999996055
A-n80-k10,WOA,3,502029,Position update,0.04671869999998535,9.702020078255693,0.48153579999996055
A-n80-k10,WOA,3,502029,Other,0.01997019999839722,4.147189056015951,0.48153579999996055
A-n80-k10,SSA,1,503027,Initialization,0.007092000000000098,0.96802844463954,0.7326231000000121
A-n80-k10,SSA,1,503027,Decode,0.06635510000182876,9.05719462051192,0.7326231000000121
A-n80-k10,SSA,1,503027,Split,0.06436189999953967,8.785131126706025,0.7326231000000121
A-n80-k10,SSA,1,503027,Vehicle repair,0.3323274999941077,45.36131880009001,0.7326231000000121
A-n80-k10,SSA,1,503027,2-opt local search,0.0,0.0,0.7326231000000121
A-n80-k10,SSA,1,503027,Relocate local search,0.0,0.0,0.7326231000000121
A-n80-k10,SSA,1,503027,Final cost evaluation,0.08960660000133203,12.23092747161952,0.7326231000000121
A-n80-k10,SSA,1,503027,Lamarckian write-back,0.1110133999980576,15.152866459992289,0.7326231000000121
A-n80-k10,SSA,1,503027,Position update,0.03833169999961683,5.232117305558097,0.7326231000000121
A-n80-k10,SSA,1,503027,Other,0.02353490000552938,3.2124157708825987,0.7326231000000121
A-n80-k10,SSA,2,503028,Initialization,0.006971799999973882,1.1037660050224636,0.6316375000000107
A-n80-k10,SSA,2,503028,Decode,0.06513209999690162,10.311626525800085,0.6316375000000107
A-n80-k10,SSA,2,503028,Split,0.06273900000172716,9.932754151190531,0.6316375000000107
A-n80-k10,SSA,2,503028,Vehicle repair,0.24175740000237056,38.27470661611549,0.6316375000000107
A-n80-k10,SSA,2,503028,2-opt local search,0.0,0.0,0.6316375000000107
A-n80-k10,SSA,2,503028,Relocate local search,0.0,0.0,0.6316375000000107
A-n80-k10,SSA,2,503028,Final cost evaluation,0.08291699999853108,13.127307988922391,0.6316375000000107
A-n80-k10,SSA,2,503028,Lamarckian write-back,0.10993990000031317,17.4055371950385,0.6316375000000107
A-n80-k10,SSA,2,503028,Position update,0.03896310000050107,6.168585620787304,0.6316375000000107
A-n80-k10,SSA,2,503028,Other,0.023217199999692184,3.6757158971232378,0.6316375000000107
A-n80-k10,SSA,3,503029,Initialization,0.007298699999978453,0.9240777928456844,0.7898361000000023
A-n80-k10,SSA,3,503029,Decode,0.06679789999947161,8.45718497793041,0.7898361000000023
A-n80-k10,SSA,3,503029,Split,0.06441020000028175,8.154881753351304,0.7898361000000023
A-n80-k10,SSA,3,503029,Vehicle repair,0.374634999998932,47.43199253603766,0.7898361000000023
A-n80-k10,SSA,3,503029,2-opt local search,0.0,0.0,0.7898361000000023
A-n80-k10,SSA,3,503029,Relocate local search,0.0,0.0,0.7898361000000023
A-n80-k10,SSA,3,503029,Final cost evaluation,0.100162099999352,12.68137781994919,0.7898361000000023
A-n80-k10,SSA,3,503029,Lamarckian write-back,0.11320759999921393,14.333049603482747,0.7898361000000023
A-n80-k10,SSA,3,503029,Position update,0.03916960000032077,4.959206093557975,0.7898361000000023
A-n80-k10,SSA,3,503029,Other,0.024155000002451743,3.0582294228450273,0.7898361000000023
A-n80-k10,M-WOA,1,504027,Initialization,0.007129899999995359,0.07268979418524218,9.808667200000002
A-n80-k10,M-WOA,1,504027,Decode,0.0891717999987236,0.9091123001779853,9.808667200000002
A-n80-k10,M-WOA,1,504027,Split,0.07142439999682892,0.7281764029758182,9.808667200000002
A-n80-k10,M-WOA,1,504027,Vehicle repair,0.34049540000438583,3.4713727467926097,9.808667200000002
A-n80-k10,M-WOA,1,504027,2-opt local search,3.8394227999990562,39.143165138675066,9.808667200000002
A-n80-k10,M-WOA,1,504027,Relocate local search,5.079121699999575,51.78197604664958,9.808667200000002
A-n80-k10,M-WOA,1,504027,Final cost evaluation,0.1196350000012103,1.2196866053444069,9.808667200000002
A-n80-k10,M-WOA,1,504027,Lamarckian write-back,0.16087070000151016,1.640087248566351,9.808667200000002
A-n80-k10,M-WOA,1,504027,Position update,0.05749379999991788,0.5861530300458953,9.808667200000002
A-n80-k10,M-WOA,1,504027,Other,0.04390169999879845,0.4475806865870466,9.808667200000002
A-n80-k10,M-WOA,2,504028,Initialization,0.007169099999998707,0.0660823918037251,10.848729600000013
A-n80-k10,M-WOA,2,504028,Decode,0.08539000000001806,0.7870967675332047,10.848729600000013
A-n80-k10,M-WOA,2,504028,Split,0.06996069999451038,0.6448745850805453,10.848729600000013
A-n80-k10,M-WOA,2,504028,Vehicle repair,0.24670510000413515,2.274045986030796,10.848729600000013
A-n80-k10,M-WOA,2,504028,2-opt local search,3.5298403000047074,32.53689998877567,10.848729600000013
A-n80-k10,M-WOA,2,504028,Relocate local search,6.5526288000017985,60.39996425020853,10.848729600000013
A-n80-k10,M-WOA,2,504028,Final cost evaluation,0.10648969999908786,0.9815868209959601,10.848729600000013
A-n80-k10,M-WOA,2,504028,Lamarckian write-back,0.15330409999882022,1.4131064709993328,10.848729600000013
A-n80-k10,M-WOA,2,504028,Position update,0.055618299999821375,0.5126710873116546,10.848729600000013
A-n80-k10,M-WOA,2,504028,Other,0.04162349999711523,0.3836716512605788,10.848729600000013
A-n80-k10,M-WOA,3,504029,Initialization,0.00717259999998987,0.0942725936086512,7.6083618000000115
A-n80-k10,M-WOA,3,504029,Decode,0.08017810000370673,1.0538155533521896,7.6083618000000115
A-n80-k10,M-WOA,3,504029,Split,0.06853019999834942,0.9007221501788902,7.6083618000000115
A-n80-k10,M-WOA,3,504029,Vehicle repair,0.3349933000020542,4.402962277662107,7.6083618000000115
A-n80-k10,M-WOA,3,504029,2-opt local search,4.0721485000019015,53.52201442368179,7.6083618000000115
A-n80-k10,M-WOA,3,504029,Relocate local search,2.6961206000020184,35.43628274883056,7.6083618000000115
A-n80-k10,M-WOA,3,504029,Final cost evaluation,0.11273980000004258,1.4817881031898668,7.6083618000000115
A-n80-k10,M-WOA,3,504029,Lamarckian write-back,0.14184700000186012,1.8643566608761943,7.6083618000000115
A-n80-k10,M-WOA,3,504029,Position update,0.05498999999986154,0.7227574272277832,7.6083618000000115
A-n80-k10,M-WOA,3,504029,Other,0.03964169999022715,0.5210280613919687,7.6083618000000115
A-n80-k10,M-SSA,1,505027,Initialization,0.006990200000018376,0.04853648492903597,14.401949399999978
A-n80-k10,M-SSA,1,505027,Decode,0.08989039999602255,0.6241543939601863,14.401949399999978
A-n80-k10,M-SSA,1,505027,Split,0.07060000000325317,0.4902114154300062,14.401949399999978
A-n80-k10,M-SSA,1,505027,Vehicle repair,0.40020310000267045,2.7788120127867626,14.401949399999978
A-n80-k10,M-SSA,1,505027,2-opt local search,5.286327199998198,36.70563652999785,14.401949399999978
A-n80-k10,M-SSA,1,505027,Relocate local search,8.151619099999323,56.600803638425056,14.401949399999978
A-n80-k10,M-SSA,1,505027,Final cost evaluation,0.1435661999988156,0.9968525510776743,14.401949399999978
A-n80-k10,M-SSA,1,505027,Lamarckian write-back,0.16275429999933522,1.1300852091546403,14.401949399999978
A-n80-k10,M-SSA,1,505027,Position update,0.04525609999956259,0.3142359325298189,14.401949399999978
A-n80-k10,M-SSA,1,505027,Other,0.04474280000277986,0.31067183170897633,14.401949399999978
A-n80-k10,M-SSA,2,505028,Initialization,0.007185300000003281,0.051832466284898994,13.862547000000006
A-n80-k10,M-SSA,2,505028,Decode,0.08913370000129817,0.6429821302052078,13.862547000000006
A-n80-k10,M-SSA,2,505028,Split,0.07039510000447535,0.5078078364998533,13.862547000000006
A-n80-k10,M-SSA,2,505028,Vehicle repair,0.40710809999382036,2.9367482035863985,13.862547000000006
A-n80-k10,M-SSA,2,505028,2-opt local search,5.113392900000122,36.88638819403187,13.862547000000006
A-n80-k10,M-SSA,2,505028,Relocate local search,7.780040199999121,56.1227327128205,13.862547000000006
A-n80-k10,M-SSA,2,505028,Final cost evaluation,0.14362879999919187,1.036092429473399,13.862547000000006
A-n80-k10,M-SSA,2,505028,Lamarckian write-back,0.16215880000464722,1.1697619492626221,13.862547000000006
A-n80-k10,M-SSA,2,505028,Position update,0.04504449999984672,0.32493668010537097,13.862547000000006
A-n80-k10,M-SSA,2,505028,Other,0.044459599997480836,0.32071739772987473,13.862547000000006
A-n80-k10,M-SSA,3,505029,Initialization,0.007056900000009136,0.04795125968398237,14.716818799999999
A-n80-k10,M-SSA,3,505029,Decode,0.08940849999549982,0.6075259960087287,14.716818799999999
A-n80-k10,M-SSA,3,505029,Split,0.07032829999758405,0.4778770531412948,14.716818799999999
A-n80-k10,M-SSA,3,505029,Vehicle repair,0.3854399000010744,2.6190435938578958,14.716818799999999
A-n80-k10,M-SSA,3,505029,2-opt local search,5.154896600002928,35.02724787236579,14.716818799999999
A-n80-k10,M-SSA,3,505029,Relocate local search,8.618177199999877,58.560055111909634,14.716818799999999
A-n80-k10,M-SSA,3,505029,Final cost evaluation,0.14044430000211605,0.9543115391358632,14.716818799999999
A-n80-k10,M-SSA,3,505029,Lamarckian write-back,0.16170550000055073,1.098780260857399,14.716818799999999
A-n80-k10,M-SSA,3,505029,Position update,0.04540309999993042,0.3085116465518378,14.716818799999999
A-n80-k10,M-SSA,3,505029,Other,0.04395850000042856,0.2986956664875738,14.716818799999999
B-n50-k7,WOA,1,602027,Initialization,0.0036293000000000575,1.3889186541346934,0.26130399999999554
B-n50-k7,WOA,1,602027,Decode,0.0427300999984368,16.35263907113459,0.26130399999999554
B-n50-k7,WOA,1,602027,Split,0.0402848999995058,15.416870771020147,0.26130399999999554
B-n50-k7,WOA,1,602027,Vehicle repair,0.01247270000322942,4.773252611222803,0.26130399999999554
B-n50-k7,WOA,1,602027,2-opt local search,0.0,0.0,0.26130399999999554
B-n50-k7,WOA,1,602027,Relocate local search,0.0,0.0,0.26130399999999554
B-n50-k7,WOA,1,602027,Final cost evaluation,0.024341700001855315,9.315471635281408,0.26130399999999554
B-n50-k7,WOA,1,602027,Lamarckian write-back,0.07327460000004749,28.041897559948847,0.26130399999999554
B-n50-k7,WOA,1,602027,Position update,0.04493549999995139,17.196636867385173,0.26130399999999554
B-n50-k7,WOA,1,602027,Other,0.019635199996969277,7.514312829872337,0.26130399999999554
B-n50-k7,WOA,2,602028,Initialization,0.0035417000000279586,1.2257112461533912,0.28895060000002104
B-n50-k7,WOA,2,602028,Decode,0.042690799998410967,14.774428569592123,0.28895060000002104
B-n50-k7,WOA,2,602028,Split,0.04015909999560563,13.898258039818122,0.28895060000002104
B-n50-k7,WOA,2,602028,Vehicle repair,0.03226939999916567,11.167791310751154,0.28895060000002104
B-n50-k7,WOA,2,602028,2-opt local search,0.0,0.0,0.28895060000002104
B-n50-k7,WOA,2,602028,Relocate local search,0.0,0.0,0.28895060000002104
B-n50-k7,WOA,2,602028,Final cost evaluation,0.030418300003987042,10.527162775915615,0.28895060000002104
B-n50-k7,WOA,2,602028,Lamarckian write-back,0.07403149999993275,25.62081546116442,0.28895060000002104
B-n50-k7,WOA,2,602028,Position update,0.04527339999975766,15.668214566695609,0.28895060000002104
B-n50-k7,WOA,2,602028,Other,0.020566400003133367,7.117618029909566,0.28895060000002104
B-n50-k7,WOA,3,602029,Initialization,0.0035265999999865016,1.3892001955368944,0.2538582999999903
B-n50-k7,WOA,3,602029,Decode,0.04269650000026104,16.819028568403187,0.2538582999999903
B-n50-k7,WOA,3,602029,Split,0.04001489999905061,15.762691233279407,0.2538582999999903
B-n50-k7,WOA,3,602029,Vehicle repair,0.008680299999525687,3.4193485103800105,0.2538582999999903
B-n50-k7,WOA,3,602029,2-opt local search,0.0,0.0,0.2538582999999903
B-n50-k7,WOA,3,602029,Relocate local search,0.0,0.0,0.2538582999999903
B-n50-k7,WOA,3,602029,Final cost evaluation,0.02178130000118017,8.580101576817068,0.2538582999999903
B-n50-k7,WOA,3,602029,Lamarckian write-back,0.07287329999707026,28.70629008272451,0.2538582999999903
B-n50-k7,WOA,3,602029,Position update,0.04500539999975217,17.728551715564898,0.2538582999999903
B-n50-k7,WOA,3,602029,Other,0.019280000003163877,7.594788117294023,0.2538582999999903
B-n50-k7,SSA,1,603027,Initialization,0.003472799999997278,1.2444662319195663,0.2790593999999942
B-n50-k7,SSA,1,603027,Decode,0.043063699997560434,15.4317324546535,0.2790593999999942
B-n50-k7,SSA,1,603027,Split,0.040375299997322145,14.468353331700342,0.2790593999999942
B-n50-k7,SSA,1,603027,Vehicle repair,0.020947500001284425,7.506466365685894,0.2790593999999942
B-n50-k7,SSA,1,603027,2-opt local search,0.0,0.0,0.2790593999999942
B-n50-k7,SSA,1,603027,Relocate local search,0.0,0.0,0.2790593999999942
B-n50-k7,SSA,1,603027,Final cost evaluation,0.045107499999915035,16.164121330410648,0.2790593999999942
B-n50-k7,SSA,1,603027,Lamarckian write-back,0.07400649999692632,26.519981049528475,0.2790593999999942
B-n50-k7,SSA,1,603027,Position update,0.03126139999949373,11.202417836308106,0.2790593999999942
B-n50-k7,SSA,1,603027,Other,0.020824700007494812,7.462461399793465,0.2790593999999942
B-n50-k7,SSA,2,603028,Initialization,0.003481200000010176,1.3043023769500328,0.26690129999997225
B-n50-k7,SSA,2,603028,Decode,0.042251000003318495,15.830196407182314,0.26690129999997225
B-n50-k7,SSA,2,603028,Split,0.040227300000765354,15.071976045365659,0.26690129999997225
B-n50-k7,SSA,2,603028,Vehicle repair,0.012754599999539096,4.778770279328135,0.26690129999997225
B-n50-k7,SSA,2,603028,2-opt local search,0.0,0.0,0.26690129999997225
B-n50-k7,SSA,2,603028,Relocate local search,0.0,0.0,0.26690129999997225
B-n50-k7,SSA,2,603028,Final cost evaluation,0.043131200000743775,16.159981236789875,0.26690129999997225
B-n50-k7,SSA,2,603028,Lamarckian write-back,0.07323819999839998,27.440181070083806,0.26690129999997225
B-n50-k7,SSA,2,603028,Position update,0.03149789999940822,11.801328805596485,0.26690129999997225
B-n50-k7,SSA,2,603028,Other,0.02031989999778716,7.613263778703691,0.26690129999997225
B-n50-k7,SSA,3,603029,Initialization,0.0035378999999693406,1.2334870877549586,0.2868209999999749
B-n50-k7,SSA,3,603029,Decode,0.043081700002630896,15.020413429502954,0.2868209999999749
B-n50-k7,SSA,3,603029,Split,0.040628999998659765,14.165280784413735,0.2868209999999749
B-n50-k7,SSA,3,603029,Vehicle repair,0.025499399999091565,8.89035321649872,0.2868209999999749
B-n50-k7,SSA,3,603029,2-opt local search,0.0,0.0,0.2868209999999749
B-n50-k7,SSA,3,603029,Relocate local search,0.0,0.0,0.2868209999999749
B-n50-k7,SSA,3,603029,Final cost evaluation,0.045531999999980144,15.874709313468724,0.2868209999999749
B-n50-k7,SSA,3,603029,Lamarckian write-back,0.07559710000140285,26.356891580954485,0.2868209999999749
B-n50-k7,SSA,3,603029,Position update,0.0319087999997123,11.12498736135607,0.2868209999999749
B-n50-k7,SSA,3,603029,Other,0.02103509999852804,7.333877226050352,0.2868209999999749
B-n50-k7,M-WOA,1,604027,Initialization,0.0035093000000188113,0.050450596440956494,6.955913800000019
B-n50-k7,M-WOA,1,604027,Decode,0.05771320000127389,0.8296997585173315,6.955913800000019
B-n50-k7,M-WOA,1,604027,Split,0.046310699998798555,0.665774495348094,6.955913800000019
B-n50-k7,M-WOA,1,604027,Vehicle repair,0.03806860000213419,0.5472839528594228,6.955913800000019
B-n50-k7,M-WOA,1,604027,2-opt local search,2.256256500001541,32.43652185571269,6.955913800000019
B-n50-k7,M-WOA,1,604027,Relocate local search,4.289147400000161,61.66188258399851,6.955913800000019
B-n50-k7,M-WOA,1,604027,Final cost evaluation,0.06653849999980821,0.9565745337414623,6.955913800000019
B-n50-k7,M-WOA,1,604027,Lamarckian write-back,0.107038700000885,1.5388157915482608,6.955913800000019
B-n50-k7,M-WOA,1,604027,Position update,0.05416070000029549,0.7786281077878703,6.955913800000019
B-n50-k7,M-WOA,1,604027,Other,0.03717019999510285,0.5343683240454007,6.955913800000019
B-n50-k7,M-WOA,2,604028,Initialization,0.004027100000030259,0.030858647006374904,13.050150900000006
B-n50-k7,M-WOA,2,604028,Decode,0.06644159999729027,0.5091251473367273,13.050150900000006
B-n50-k7,M-WOA,2,604028,Split,0.04801350000172988,0.36791528595833983,13.050150900000006
B-n50-k7,M-WOA,2,604028,Vehicle repair,0.04374489999560183,0.3352060855909475,13.050150900000006
B-n50-k7,M-WOA,2,604028,2-opt local search,1.8920355000017253,14.498188676130361,13.050150900000006
B-n50-k7,M-WOA,2,604028,Relocate local search,10.704678600000307,82.02724000685924,13.050150900000006
B-n50-k7,M-WOA,2,604028,Final cost evaluation,0.06662169999890466,0.5105052080195075,13.050150900000006
B-n50-k7,M-WOA,2,604028,Lamarckian write-back,0.12791870000120298,0.980208589014882,13.050150900000006
B-n50-k7,M-WOA,2,604028,Position update,0.05581840000019156,0.42772225722073093,13.050150900000006
B-n50-k7,M-WOA,2,604028,Other,0.04085090000302216,0.3130300968628811,13.050150900000006
B-n50-k7,M-WOA,3,604029,Initialization,0.0036238000000139436,0.07064643535363734,5.1294873999999595
B-n50-k7,M-WOA,3,604029,Decode,0.05738670000158663,1.1187609116963049,5.1294873999999595
B-n50-k7,M-WOA,3,604029,Split,0.04580600000207369,0.8929937132134109,5.1294873999999595
B-n50-k7,M-WOA,3,604029,Vehicle repair,0.044450600003244745,0.8665700202956945,5.1294873999999595
B-n50-k7,M-WOA,3,604029,2-opt local search,2.1301763999991863,41.528056000277985,5.1294873999999595
B-n50-k7,M-WOA,3,604029,Relocate local search,2.5866232000037144,50.4265435958325,5.1294873999999595
B-n50-k7,M-WOA,3,604029,Final cost evaluation,0.0647665999970286,1.2626329874019988,5.1294873999999595
B-n50-k7,M-WOA,3,604029,Lamarckian write-back,0.10643000000317215,2.0748661942940534,5.1294873999999595
B-n50-k7,M-WOA,3,604029,Position update,0.053537099999857674,1.0437124769983468,5.1294873999999595
B-n50-k7,M-WOA,3,604029,Other,0.036686999990081404,0.7152176646360744,5.1294873999999595
B-n50-k7,M-SSA,1,605027,Initialization,0.003557199999988825,0.028702991750212407,12.393133199999966
B-n50-k7,M-SSA,1,605027,Decode,0.06443499999528512,0.5199250177936061,12.393133199999966
B-n50-k7,M-SSA,1,605027,Split,0.0474123999986773,0.3825699218554145,12.393133199999966
B-n50-k7,M-SSA,1,605027,Vehicle repair,0.04027630000467752,0.32498884143904494,12.393133199999966
B-n50-k7,M-SSA,1,605027,2-opt local search,2.0397238999979663,16.4585005831937,12.393133199999966
B-n50-k7,M-SSA,1,605027,Relocate local search,9.925333099999364,80.08735918370822,12.393133199999966
B-n50-k7,M-SSA,1,605027,Final cost evaluation,0.06997100000398859,0.564594916191079,12.393133199999966
B-n50-k7,M-SSA,1,605027,Lamarckian write-back,0.12251249999985703,0.988551466548083,12.393133199999966
B-n50-k7,M-SSA,1,605027,Position update,0.039289800000517516,0.31702878817212765,12.393133199999966
B-n50-k7,M-SSA,1,605027,Other,0.040621999999643776,0.32777828934852316,12.393133199999966
B-n50-k7,M-SSA,2,605028,Initialization,0.0035133999999743537,0.03073016701334417,11.433065099999965
B-n50-k7,M-SSA,2,605028,Decode,0.06193410000065569,0.5417103765171063,11.433065099999965
B-n50-k7,M-SSA,2,605028,Split,0.0468938000008734,0.41015947683944826,11.433065099999965
B-n50-k7,M-SSA,2,605028,Vehicle repair,0.03740580000015825,0.32717210715574746,11.433065099999965
B-n50-k7,M-SSA,2,605028,2-opt local search,2.2295663000047625,19.50103739026877,11.433065099999965
B-n50-k7,M-SSA,2,605028,Relocate local search,8.78957610000208,76.87856251253312,11.433065099999965
B-n50-k7,M-SSA,2,605028,Final cost evaluation,0.07151000000038721,0.6254665688940005,11.433065099999965
B-n50-k7,M-SSA,2,605028,Lamarckian write-back,0.1148446000020158,1.00449528623795,11.433065099999965
B-n50-k7,M-SSA,2,605028,Position update,0.03822720000027857,0.33435653226778783,11.433065099999965
B-n50-k7,M-SSA,2,605028,Other,0.03959379998877921,0.34630958227273045,11.433065099999965
B-n50-k7,M-SSA,3,605029,Initialization,0.0038549999999872853,0.034017874747326045,11.332277599999998
B-n50-k7,M-SSA,3,605029,Decode,0.06142110000024559,0.5420013713769737,11.332277599999998
B-n50-k7,M-SSA,3,605029,Split,0.04707380000309058,0.4153957541870541,11.332277599999998
B-n50-k7,M-SSA,3,605029,Vehicle repair,0.04331149999836725,0.3821958967751307,11.332277599999998
B-n50-k7,M-SSA,3,605029,2-opt local search,2.1735723999987613,19.180366707560726,11.332277599999998
B-n50-k7,M-SSA,3,605029,Relocate local search,8.742155500001388,77.14385235322324,11.332277599999998
B-n50-k7,M-SSA,3,605029,Final cost evaluation,0.07263760000398634,0.6409797091803183,11.332277599999998
B-n50-k7,M-SSA,3,605029,Lamarckian write-back,0.11241730000352845,0.9920097615992788,11.332277599999998
B-n50-k7,M-SSA,3,605029,Position update,0.03691810000020723,0.3257782883840336,11.332277599999998
B-n50-k7,M-SSA,3,605029,Other,0.038915299990435415,0.34340228296591874,11.332277599999998
P-n76-k4,WOA,1,702027,Initialization,0.0038551999999754116,0.2556359667428832,1.5080820000000017
P-n76-k4,WOA,1,702027,Decode,0.06503689999703965,4.3125572745407466,1.5080820000000017
P-n76-k4,WOA,1,702027,Split,0.0622420000005377,4.1272291560099275,1.5080820000000017
P-n76-k4,WOA,1,702027,Vehicle repair,1.1830165999995188,78.44511107482998,1.5080820000000017
P-n76-k4,WOA,1,702027,2-opt local search,0.0,0.0,1.5080820000000017
P-n76-k4,WOA,1,702027,Relocate local search,0.0,0.0,1.5080820000000017
P-n76-k4,WOA,1,702027,Final cost evaluation,0.01641290000003437,1.0883294144505637,1.5080820000000017
P-n76-k4,WOA,1,702027,Lamarckian write-back,0.10588579999858894,7.021222983802526,1.5080820000000017
P-n76-k4,WOA,1,702027,Position update,0.04803620000001274,3.1852511998692834,1.5080820000000017
P-n76-k4,WOA,1,702027,Other,0.023596400004294082,1.5646629297540886,1.5080820000000017
P-n76-k4,WOA,2,702028,Initialization,0.00398539999997638,0.6319601801938375,0.6306410000000255
P-n76-k4,WOA,2,702028,Decode,0.06020609999904991,9.546810308725165,0.6306410000000255
P-n76-k4,WOA,2,702028,Split,0.06021889999976793,9.548839989750983,0.6306410000000255
P-n76-k4,WOA,2,702028,Vehicle repair,0.3229194000028883,51.2049486162294,0.6306410000000255
P-n76-k4,WOA,2,702028,2-opt local search,0.0,0.0,0.6306410000000255
