dataset,algorithm,run,seed,iteration,best_score_with_penalty
A-n54-k7,SSA,3,303029,47,2443.0
A-n54-k7,SSA,3,303029,48,2443.0
A-n54-k7,SSA,3,303029,49,2443.0
A-n54-k7,SSA,3,303029,50,2443.0
A-n54-k7,SSA,3,303029,51,2443.0
A-n54-k7,SSA,3,303029,52,2443.0
A-n54-k7,SSA,3,303029,53,2443.0
A-n54-k7,SSA,3,303029,54,2443.0
A-n54-k7,SSA,3,303029,55,2443.0
A-n54-k7,SSA,3,303029,56,2443.0
A-n54-k7,SSA,3,303029,57,2443.0
A-n54-k7,SSA,3,303029,58,2443.0
A-n54-k7,SSA,3,303029,59,2443.0
A-n54-k7,SSA,3,303029,60,2443.0
A-n54-k7,SSA,3,303029,61,2443.0
A-n54-k7,SSA,3,303029,62,2443.0
A-n54-k7,SSA,3,303029,63,2443.0
A-n54-k7,SSA,3,303029,64,2443.0
A-n54-k7,SSA,3,303029,65,2443.0
A-n54-k7,SSA,3,303029,66,2443.0
A-n54-k7,SSA,3,303029,67,2443.0
A-n54-k7,SSA,3,303029,68,2443.0
A-n54-k7,SSA,3,303029,69,2443.0
A-n54-k7,SSA,3,303029,70,2339.0
A-n54-k7,SSA,3,303029,71,2339.0
A-n54-k7,SSA,3,303029,72,2339.0
A-n54-k7,SSA,3,303029,73,2339.0
A-n54-k7,SSA,3,303029,74,2339.0
A-n54-k7,SSA,3,303029,75,2339.0
A-n54-k7,SSA,3,303029,76,2339.0
A-n54-k7,SSA,3,303029,77,2339.0
A-n54-k7,SSA,3,303029,78,2339.0
A-n54-k7,SSA,3,303029,79,2339.0
A-n54-k7,SSA,3,303029,80,2339.0
A-n54-k7,SSA,3,303029,81,2339.0
A-n54-k7,SSA,3,303029,82,2339.0
A-n54-k7,SSA,3,303029,83,2339.0
A-n54-k7,SSA,3,303029,84,2339.0
A-n54-k7,SSA,3,303029,85,2339.0
A-n54-k7,SSA,3,303029,86,2339.0
A-n54-k7,SSA,3,303029,87,2339.0
A-n54-k7,SSA,3,303029,88,2339.0
A-n54-k7,SSA,3,303029,89,2339.0
A-n54-k7,SSA,3,303029,90,2339.0
A-n54-k7,SSA,3,303029,91,2339.0
A-n54-k7,SSA,3,303029,92,2339.0
A-n54-k7,SSA,3,303029,93,2339.0
A-n54-k7,SSA,3,303029,94,2339.0
A-n54-k7,SSA,3,303029,95,2285.0
A-n54-k7,SSA,3,303029,96,2285.0
A-n54-k7,SSA,3,303029,97,2285.0
A-n54-k7,SSA,3,303029,98,2285.0
A-n54-k7,SSA,3,303029,99,2285.0
A-n54-k7,SSA,3,303029,100,2285.0
A-n54-k7,SSA,3,303029,101,2285.0
A-n54-k7,SSA,3,303029,102,2285.0
A-n54-k7,SSA,3,303029,103,2285.0
A-n54-k7,SSA,3,303029,104,2285.0
A-n54-k7,SSA,3,303029,105,2285.0
A-n54-k7,SSA,3,303029,106,2285.0
A-n54-k7,SSA,3,303029,107,2285.0
A-n54-k7,SSA,3,303029,108,2285.0
A-n54-k7,SSA,3,303029,109,2285.0
A-n54-k7,SSA,3,303029,110,2285.0
A-n54-k7,SSA,3,303029,111,2285.0
A-n54-k7,SSA,3,303029,112,2285.0
A-n54-k7,SSA,3,303029,113,2285.0
A-n54-k7,SSA,3,303029,114,2285.0
A-n54-k7,SSA,3,303029,115,2285.0
A-n54-k7,SSA,3,303029,116,2285.0
A-n54-k7,SSA,3,303029,117,2285.0
A-n54-k7,SSA,3,303029,118,2285.0
A-n54-k7,SSA,3,303029,119,2285.0
A-n54-k7,SSA,3,303029,120,2285.0
A-n54-k7,SSA,3,303029,121,2285.0
A-n54-k7,SSA,3,303029,122,2285.0
A-n54-k7,SSA,3,303029,123,2285.0
A-n54-k7,SSA,3,303029,124,2285.0
A-n54-k7,SSA,3,303029,125,2285.0
A-n54-k7,SSA,3,303029,126,2285.0
A-n54-k7,SSA,3,303029,127,2285.0
A-n54-k7,SSA,3,303029,128,2285.0
A-n54-k7,SSA,3,303029,129,2285.0
A-n54-k7,SSA,3,303029,130,2285.0
A-n54-k7,SSA,3,303029,131,2285.0
A-n54-k7,SSA,3,303029,132,2285.0
A-n54-k7,SSA,3,303029,133,2285.0
A-n54-k7,SSA,3,303029,134,2285.0
A-n54-k7,SSA,3,303029,135,2285.0
A-n54-k7,SSA,3,303029,136,2285.0
A-n54-k7,SSA,3,303029,137,2285.0
A-n54-k7,SSA,3,303029,138,2285.0
A-n54-k7,SSA,3,303029,139,2257.0
A-n54-k7,SSA,3,303029,140,2257.0
A-n54-k7,SSA,3,303029,141,2257.0
A-n54-k7,SSA,3,303029,142,2257.0
A-n54-k7,SSA,3,303029,143,2257.0
A-n54-k7,SSA,3,303029,144,2257.0
A-n54-k7,SSA,3,303029,145,2257.0
A-n54-k7,SSA,3,303029,146,2257.0
A-n54-k7,SSA,3,303029,147,2257.0
A-n54-k7,SSA,3,303029,148,2257.0
A-n54-k7,SSA,3,303029,149,2257.0
A-n54-k7,SSA,3,303029,150,2257.0
A-n54-k7,SSA,3,303029,151,2257.0
A-n54-k7,SSA,3,303029,152,2257.0
A-n54-k7,SSA,3,303029,153,2257.0
A-n54-k7,SSA,3,303029,154,2257.0
A-n54-k7,SSA,3,303029,155,2257.0
A-n54-k7,SSA,3,303029,156,2257.0
A-n54-k7,SSA,3,303029,157,2257.0
A-n54-k7,SSA,3,303029,158,2257.0
A-n54-k7,SSA,3,303029,159,2257.0
A-n54-k7,SSA,3,303029,160,2257.0
A-n54-k7,SSA,3,303029,161,2257.0
A-n54-k7,SSA,3,303029,162,2257.0
A-n54-k7,SSA,3,303029,163,2257.0
A-n54-k7,SSA,3,303029,164,2257.0
A-n54-k7,SSA,3,303029,165,2257.0
A-n54-k7,SSA,3,303029,166,2257.0
A-n54-k7,SSA,3,303029,167,2257.0
A-n54-k7,SSA,3,303029,168,2257.0
A-n54-k7,SSA,3,303029,169,2257.0
A-n54-k7,SSA,3,303029,170,2257.0
A-n54-k7,SSA,3,303029,171,2257.0
A-n54-k7,SSA,3,303029,172,2257.0
A-n54-k7,SSA,3,303029,173,2257.0
A-n54-k7,SSA,3,303029,174,2257.0
A-n54-k7,SSA,3,303029,175,2257.0
A-n54-k7,SSA,3,303029,176,2257.0
A-n54-k7,SSA,3,303029,177,2257.0
A-n54-k7,SSA,3,303029,178,2257.0
A-n54-k7,SSA,3,303029,179,2257.0
A-n54-k7,SSA,3,303029,180,2257.0
A-n54-k7,SSA,3,303029,181,2257.0
A-n54-k7,SSA,3,303029,182,2257.0
A-n54-k7,SSA,3,303029,183,2257.0
A-n54-k7,SSA,3,303029,184,2257.0
A-n54-k7,SSA,3,303029,185,2257.0
A-n54-k7,SSA,3,303029,186,2257.0
A-n54-k7,SSA,3,303029,187,2257.0
A-n54-k7,SSA,3,303029,188,2257.0
A-n54-k7,SSA,3,303029,189,2257.0
A-n54-k7,SSA,3,303029,190,2257.0
A-n54-k7,SSA,3,303029,191,2257.0
A-n54-k7,SSA,3,303029,192,2257.0
A-n54-k7,SSA,3,303029,193,2257.0
A-n54-k7,SSA,3,303029,194,2257.0
A-n54-k7,SSA,3,303029,195,2257.0
A-n54-k7,SSA,3,303029,196,2257.0
A-n54-k7,SSA,3,303029,197,2257.0
A-n54-k7,SSA,3,303029,198,2257.0
A-n54-k7,SSA,3,303029,199,2257.0
A-n54-k7,SSA,3,303029,200,2257.0
A-n54-k7,M-WOA,1,304027,1,1789.0
A-n54-k7,M-WOA,1,304027,2,1729.0
A-n54-k7,M-WOA,1,304027,3,1674.0
A-n54-k7,M-WOA,1,304027,4,1631.0
A-n54-k7,M-WOA,1,304027,5,1611.0
A-n54-k7,M-WOA,1,304027,6,1547.0
A-n54-k7,M-WOA,1,304027,7,1544.0
A-n54-k7,M-WOA,1,304027,8,1507.0
A-n54-k7,M-WOA,1,304027,9,1489.0
A-n54-k7,M-WOA,1,304027,10,1471.0
A-n54-k7,M-WOA,1,304027,11,1426.0
A-n54-k7,M-WOA,1,304027,12,1419.0
A-n54-k7,M-WOA,1,304027,13,1419.0
A-n54-k7,M-WOA,1,304027,14,1419.0
A-n54-k7,M-WOA,1,304027,15,1404.0
A-n54-k7,M-WOA,1,304027,16,1404.0
A-n54-k7,M-WOA,1,304027,17,1404.0
A-n54-k7,M-WOA,1,304027,18,1404.0
A-n54-k7,M-WOA,1,304027,19,1404.0
A-n54-k7,M-WOA,1,304027,20,1404.0
A-n54-k7,M-WOA,1,304027,21,1404.0
A-n54-k7,M-WOA,1,304027,22,1404.0
A-n54-k7,M-WOA,1,304027,23,1404.0
A-n54-k7,M-WOA,1,304027,24,1404.0
A-n54-k7,M-WOA,1,304027,25,1404.0
A-n54-k7,M-WOA,1,304027,26,1404.0
A-n54-k7,M-WOA,1,304027,27,1404.0
A-n54-k7,M-WOA,1,304027,28,1404.0
A-n54-k7,M-WOA,1,304027,29,1393.0
A-n54-k7,M-WOA,1,304027,30,1393.0
A-n54-k7,M-WOA,1,304027,31,1393.0
A-n54-k7,M-WOA,1,304027,32,1393.0
A-n54-k7,M-WOA,1,304027,33,1393.0
A-n54-k7,M-WOA,1,304027,34,1393.0
A-n54-k7,M-WOA,1,304027,35,1393.0
A-n54-k7,M-WOA,1,304027,36,1393.0
A-n54-k7,M-WOA,1,304027,37,1393.0
A-n54-k7,M-WOA,1,304027,38,1393.0
A-n54-k7,M-WOA,1,304027,39,1393.0
A-n54-k7,M-WOA,1,304027,40,1393.0
A-n54-k7,M-WOA,1,304027,41,1393.0
A-n54-k7,M-WOA,1,304027,42,1393.0
A-n54-k7,M-WOA,1,304027,43,1393.0
A-n54-k7,M-WOA,1,304027,44,1393.0
A-n54-k7,M-WOA,1,304027,45,1393.0
A-n54-k7,M-WOA,1,304027,46,1393.0
A-n54-k7,M-WOA,1,304027,47,1393.0
A-n54-k7,M-WOA,1,304027,48,1393.0
A-n54-k7,M-WOA,1,304027,49,1393.0
A-n54-k7,M-WOA,1,304027,50,1393.0
A-n54-k7,M-WOA,1,304027,51,1393.0
A-n54-k7,M-WOA,1,304027,52,1393.0
A-n54-k7,M-WOA,1,304027,53,1393.0
A-n54-k7,M-WOA,1,304027,54,1393.0
A-n54-k7,M-WOA,1,304027,55,1393.0
A-n54-k7,M-WOA,1,304027,56,1391.0
A-n54-k7,M-WOA,1,304027,57,1391.0
A-n54-k7,M-WOA,1,304027,58,1391.0
A-n54-k7,M-WOA,1,304027,59,1391.0
A-n54-k7,M-WOA,1,304027,60,1391.0
A-n54-k7,M-WOA,1,304027,61,1391.0
A-n54-k7,M-WOA,1,304027,62,1391.0
A-n54-k7,M-WOA,1,304027,63,1391.0
A-n54-k7,M-WOA,1,304027,64,1391.0
A-n54-k7,M-WOA,1,304027,65,1391.0
A-n54-k7,M-WOA,1,304027,66,1391.0
A-n54-k7,M-WOA,1,304027,67,1391.0
A-n54-k7,M-WOA,1,304027,68,1391.0
A-n54-k7,M-WOA,1,304027,69,1391.0
A-n54-k7,M-WOA,1,304027,70,1391.0
A-n54-k7,M-WOA,1,304027,71,1384.0
A-n54-k7,M-WOA,1,304027,72,1384.0
A-n54-k7,M-WOA,1,304027,73,1384.0
A-n54-k7,M-WOA,1,304027,74,1384.0
A-n54-k7,M-WOA,1,304027,75,1384.0
A-n54-k7,M-WOA,1,304027,76,1384.0
A-n54-k7,M-WOA,1,304027,77,1384.0
A-n54-k7,M-WOA,1,304027,78,1384.0
A-n54-k7,M-WOA,1,304027,79,1384.0
A-n54-k7,M-WOA,1,304027,80,1384.0
A-n54-k7,M-WOA,1,304027,81,1384.0
A-n54-k7,M-WOA,1,304027,82,1384.0
A-n54-k7,M-WOA,1,304027,83,1384.0
A-n54-k7,M-WOA,1,304027,84,1384.0
A-n54-k7,M-WOA,1,304027,85,1384.0
A-n54-k7,M-WOA,1,304027,86,1384.0
A-n54-k7,M-WOA,1,304027,87,1384.0
A-n54-k7,M-WOA,1,304027,88,1384.0
A-n54-k7,M-WOA,1,304027,89,1384.0
A-n54-k7,M-WOA,1,304027,90,1384.0
A-n54-k7,M-WOA,1,304027,91,1384.0
A-n54-k7,M-WOA,1,304027,92,1384.0
A-n54-k7,M-WOA,1,304027,93,1384.0
A-n54-k7,M-WOA,1,304027,94,1384.0
A-n54-k7,M-WOA,1,304027,95,1384.0
A-n54-k7,M-WOA,1,304027,96,1384.0
A-n54-k7,M-WOA,1,304027,97,1384.0
A-n54-k7,M-WOA,1,304027,98,1384.0
A-n54-k7,M-WOA,1,304027,99,1384.0
A-n54-k7,M-WOA,1,304027,100,1384.0
A-n54-k7,M-WOA,1,304027,101,1384.0
A-n54-k7,M-WOA,1,304027,102,1384.0
A-n54-k7,M-WOA,1,304027,103,1384.0
A-n54-k7,M-WOA,1,304027,104,1384.0
A-n54-k7,M-WOA,1,304027,105,1384.0
A-n54-k7,M-WOA,1,304027,106,1384.0
A-n54-k7,M-WOA,1,304027,107,1384.0
A-n54-k7,M-WOA,1,304027,108,1384.0
A-n54-k7,M-WOA,1,304027,109,1384.0
A-n54-k7,M-WOA,1,304027,110,1384.0
A-n54-k7,M-WOA,1,304027,111,1384.0
A-n54-k7,M-WOA,1,304027,112,1384.0
A-n54-k7,M-WOA,1,304027,113,1384.0
A-n54-k7,M-WOA,1,304027,114,1384.0
A-n54-k7,M-WOA,1,304027,115,1384.0
A-n54-k7,M-WOA,1,304027,116,1384.0
A-n54-k7,M-WOA,1,304027,117,1384.0
A-n54-k7,M-WOA,1,304027,118,1384.0
A-n54-k7,M-WOA,1,304027,119,1384.0
A-n54-k7,M-WOA,1,304027,120,1384.0
A-n54-k7,M-WOA,1,304027,121,1384.0
A-n54-k7,M-WOA,1,304027,122,1384.0
A-n54-k7,M-WOA,1,304027,123,1384.0
A-n54-k7,M-WOA,1,304027,124,1384.0
A-n54-k7,M-WOA,1,304027,125,1384.0
A-n54-k7,M-WOA,1,304027,126,1384.0
A-n54-k7,M-WOA,1,304027,127,1384.0
A-n54-k7,M-WOA,1,304027,128,1384.0
A-n54-k7,M-WOA,1,304027,129,1384.0
A-n54-k7,M-WOA,1,304027,130,1384.0
A-n54-k7,M-WOA,1,304027,131,1384.0
A-n54-k7,M-WOA,1,304027,132,1384.0
A-n54-k7,M-WOA,1,304027,133,1384.0
A-n54-k7,M-WOA,1,304027,134,1384.0
A-n54-k7,M-WOA,1,304027,135,1384.0
A-n54-k7,M-WOA,1,304027,136,1384.0
A-n54-k7,M-WOA,1,304027,137,1384.0
A-n54-k7,M-WOA,1,304027,138,1384.0
A-n54-k7,M-WOA,1,304027,139,1384.0
A-n54-k7,M-WOA,1,304027,140,1384.0
A-n54-k7,M-WOA,1,304027,141,1384.0
A-n54-k7,M-WOA,1,304027,142,1384.0
A-n54-k7,M-WOA,1,304027,143,1384.0
A-n54-k7,M-WOA,1,304027,144,1384.0
A-n54-k7,M-WOA,1,304027,145,1384.0
A-n54-k7,M-WOA,1,304027,146,1384.0
A-n54-k7,M-WOA,1,304027,147,1384.0
A-n54-k7,M-WOA,1,304027,148,1384.0
A-n54-k7,M-WOA,1,304027,149,1384.0
A-n54-k7,M-WOA,1,304027,150,1384.0
A-n54-k7,M-WOA,1,304027,151,1384.0
A-n54-k7,M-WOA,1,304027,152,1384.0
A-n54-k7,M-WOA,1,304027,153,1384.0
A-n54-k7,M-WOA,1,304027,154,1384.0
A-n54-k7,M-WOA,1,304027,155,1384.0
A-n54-k7,M-WOA,1,304027,156,1384.0
A-n54-k7,M-WOA,1,304027,157,1384.0
A-n54-k7,M-WOA,1,304027,158,1384.0
A-n54-k7,M-WOA,1,304027,159,1384.0
A-n54-k7,M-WOA,1,304027,160,1384.0
A-n54-k7,M-WOA,1,304027,161,1384.0
A-n54-k7,M-WOA,1,304027,162,1384.0
A-n54-k7,M-WOA,1,304027,163,1384.0
A-n54-k7,M-WOA,1,304027,164,1384.0
A-n54-k7,M-WOA,1,304027,165,1384.0
A-n54-k7,M-WOA,1,304027,166,1384.0
A-n54-k7,M-WOA,1,304027,167,1384.0
A-n54-k7,M-WOA,1,304027,168,1384.0
A-n54-k7,M-WOA,1,304027,169,1384.0
A-n54-k7,M-WOA,1,304027,170,1384.0
A-n54-k7,M-WOA,1,304027,171,1384.0
A-n54-k7,M-WOA,1,304027,172,1384.0
A-n54-k7,M-WOA,1,304027,173,1384.0
A-n54-k7,M-WOA,1,304027,174,1384.0
A-n54-k7,M-WOA,1,304027,175,1384.0
A-n54-k7,M-WOA,1,304027,176,1384.0
A-n54-k7,M-WOA,1,304027,177,1384.0
A-n54-k7,M-WOA,1,304027,178,1384.0
A-n54-k7,M-WOA,1,304027,179,1384.0
A-n54-k7,M-WOA,1,304027,180,1384.0
A-n54-k7,M-WOA,1,304027,181,1384.0
A-n54-k7,M-WOA,1,304027,182,1384.0
A-n54-k7,M-WOA,1,304027,183,1384.0
A-n54-k7,M-WOA,1,304027,184,1384.0
A-n54-k7,M-WOA,1,304027,185,1384.0
A-n54-k7,M-WOA,1,304027,186,1384.0
A-n54-k7,M-WOA,1,304027,187,1384.0
A-n54-k7,M-WOA,1,304027,188,1384.0
A-n54-k7,M-WOA,1,304027,189,1384.0
A-n54-k7,M-WOA,1,304027,190,1384.0
A-n54-k7,M-WOA,1,304027,191,1384.0
A-n54-k7,M-WOA,1,304027,192,1384.0
A-n54-k7,M-WOA,1,304027,193,1384.0
A-n54-k7,M-WOA,1,304027,194,1384.0
A-n54-k7,M-WOA,1,304027,195,1384.0
A-n54-k7,M-WOA,1,304027,196,1384.0
A-n54-k7,M-WOA,1,304027,197,1384.0
A-n54-k7,M-WOA,1,304027,198,1384.0
A-n54-k7,M-WOA,1,304027,199,1384.0
A-n54-k7,M-WOA,1,304027,200,1384.0
A-n54-k7,M-WOA,2,304028,1,1779.0
A-n54-k7,M-WOA,2,304028,2,1705.0
A-n54-k7,M-WOA,2,304028,3,1705.0
A-n54-k7,M-WOA,2,304028,4,1705.0
A-n54-k7,M-WOA,2,304028,5,1705.0
A-n54-k7,M-WOA,2,304028,6,1705.0
A-n54-k7,M-WOA,2,304028,7,1687.0
A-n54-k7,M-WOA,2,304028,8,1622.0
A-n54-k7,M-WOA,2,304028,9,1577.0
A-n54-k7,M-WOA,2,304028,10,1563.0
A-n54-k7,M-WOA,2,304028,11,1498.0
A-n54-k7,M-WOA,2,304028,12,1452.0
A-n54-k7,M-WOA,2,304028,13,1439.0
A-n54-k7,M-WOA,2,304028,14,1439.0
A-n54-k7,M-WOA,2,304028,15,1417.0
A-n54-k7,M-WOA,2,304028,16,1417.0
A-n54-k7,M-WOA,2,304028,17,1409.0
A-n54-k7,M-WOA,2,304028,18,1409.0
A-n54-k7,M-WOA,2,304028,19,1409.0
A-n54-k7,M-WOA,2,304028,20,1409.0
A-n54-k7,M-WOA,2,304028,21,1409.0
A-n54-k7,M-WOA,2,304028,22,1409.0
A-n54-k7,M-WOA,2,304028,23,1409.0
A-n54-k7,M-WOA,2,304028,24,1409.0
A-n54-k7,M-WOA,2,304028,25,1409.0
A-n54-k7,M-WOA,2,304028,26,1409.0
A-n54-k7,M-WOA,2,304028,27,1409.0
A-n54-k7,M-WOA,2,304028,28,1409.0
A-n54-k7,M-WOA,2,304028,29,1409.0
A-n54-k7,M-WOA,2,304028,30,1409.0
A-n54-k7,M-WOA,2,304028,31,1409.0
A-n54-k7,M-WOA,2,304028,32,1409.0
A-n54-k7,M-WOA,2,304028,33,1409.0
A-n54-k7,M-WOA,2,304028,34,1409.0
A-n54-k7,M-WOA,2,304028,35,1409.0
A-n54-k7,M-WOA,2,304028,36,1409.0
A-n54-k7,M-WOA,2,304028,37,1409.0
A-n54-k7,M-WOA,2,304028,38,1409.0
A-n54-k7,M-WOA,2,304028,39,1409.0
A-n54-k7,M-WOA,2,304028,40,1409.0
A-n54-k7,M-WOA,2,304028,41,1409.0
A-n54-k7,M-WOA,2,304028,42,1409.0
A-n54-k7,M-WOA,2,304028,43,1409.0
A-n54-k7,M-WOA,2,304028,44,1409.0
A-n54-k7,M-WOA,2,304028,45,1409.0
A-n54-k7,M-WOA,2,304028,46,1409.0
A-n54-k7,M-WOA,2,304028,47,1409.0
A-n54-k7,M-WOA,2,304028,48,1409.0
A-n54-k7,M-WOA,2,304028,49,1409.0
A-n54-k7,M-WOA,2,304028,50,1409.0
A-n54-k7,M-WOA,2,304028,51,1409.0
A-n54-k7,M-WOA,2,304028,52,1409.0
A-n54-k7,M-WOA,2,304028,53,1409.0
A-n54-k7,M-WOA,2,304028,54,1409.0
A-n54-k7,M-WOA,2,304028,55,1409.0
A-n54-k7,M-WOA,2,304028,56,1409.0
A-n54-k7,M-WOA,2,304028,57,1409.0
A-n54-k7,M-WOA,2,304028,58,1409.0
A-n54-k7,M-WOA,2,304028,59,1409.0
A-n54-k7,M-WOA,2,304028,60,1409.0
A-n54-k7,M-WOA,2,304028,61,1409.0
A-n54-k7,M-WOA,2,304028,62,1409.0
A-n54-k7,M-WOA,2,304028,63,1409.0
A-n54-k7,M-WOA,2,304028,64,1409.0
A-n54-k7,M-WOA,2,304028,65,1409.0
A-n54-k7,M-WOA,2,304028,66,1409.0
A-n54-k7,M-WOA,2,304028,67,1409.0
A-n54-k7,M-WOA,2,304028,68,1409.0
A-n54-k7,M-WOA,2,304028,69,1409.0
A-n54-k7,M-WOA,2,304028,70,1409.0
A-n54-k7,M-WOA,2,304028,71,1409.0
A-n54-k7,M-WOA,2,304028,72,1409.0
A-n54-k7,M-WOA,2,304028,73,1409.0
A-n54-k7,M-WOA,2,304028,74,1409.0
A-n54-k7,M-WOA,2,304028,75,1409.0
A-n54-k7,M-WOA,2,304028,76,1409.0
A-n54-k7,M-WOA,2,304028,77,1409.0
A-n54-k7,M-WOA,2,304028,78,1409.0
A-n54-k7,M-WOA,2,304028,79,1409.0
A-n54-k7,M-WOA,2,304028,80,1409.0
A-n54-k7,M-WOA,2,304028,81,1409.0
A-n54-k7,M-WOA,2,304028,82,1409.0
A-n54-k7,M-WOA,2,304028,83,1409.0
A-n54-k7,M-WOA,2,304028,84,1409.0
A-n54-k7,M-WOA,2,304028,85,1409.0
A-n54-k7,M-WOA,2,304028,86,1409.0
A-n54-k7,M-WOA,2,304028,87,1409.0
A-n54-k7,M-WOA,2,304028,88,1409.0
A-n54-k7,M-WOA,2,304028,89,1409.0
A-n54-k7,M-WOA,2,304028,90,1377.0
A-n54-k7,M-WOA,2,304028,91,1377.0
A-n54-k7,M-WOA,2,304028,92,1377.0
A-n54-k7,M-WOA,2,304028,93,1377.0
A-n54-k7,M-WOA,2,304028,94,1377.0
A-n54-k7,M-WOA,2,304028,95,1377.0
A-n54-k7,M-WOA,2,304028,96,1377.0
A-n54-k7,M-WOA,2,304028,97,1377.0
A-n54-k7,M-WOA,2,304028,98,1377.0
A-n54-k7,M-WOA,2,304028,99,1372.0
A-n54-k7,M-WOA,2,304028,100,1372.0
A-n54-k7,M-WOA,2,304028,101,1372.0
A-n54-k7,M-WOA,2,304028,102,1372.0
A-n54-k7,M-WOA,2,304028,103,1372.0
A-n54-k7,M-WOA,2,304028,104,1372.0
A-n54-k7,M-WOA,2,304028,105,1372.0
A-n54-k7,M-WOA,2,304028,106,1372.0
A-n54-k7,M-WOA,2,304028,107,1372.0
A-n54-k7,M-WOA,2,304028,108,1372.0
A-n54-k7,M-WOA,2,304028,109,1372.0
A-n54-k7,M-WOA,2,304028,110,1372.0
A-n54-k7,M-WOA,2,304028,111,1372.0
A-n54-k7,M-WOA,2,304028,112,1372.0
A-n54-k7,M-WOA,2,304028,113,1372.0
A-n54-k7,M-WOA,2,304028,114,1372.0
A-n54-k7,M-WOA,2,304028,115,1372.0
A-n54-k7,M-WOA,2,304028,116,1372.0
A-n54-k7,M-WOA,2,304028,117,1372.0
A-n54-k7,M-WOA,2,304028,118,1372.0
A-n54-k7,M-WOA,2,304028,119,1372.0
A-n54-k7,M-WOA,2,304028,120,1372.0
A-n54-k7,M-WOA,2,304028,121,1372.0
A-n54-k7,M-WOA,2,304028,122,1372.0
A-n54-k7,M-WOA,2,304028,123,1372.0
A-n54-k7,M-WOA,2,304028,124,1372.0
A-n54-k7,M-WOA,2,304028,125,1372.0
A-n54-k7,M-WOA,2,304028,126,1372.0
A-n54-k7,M-WOA,2,304028,127,1372.0
A-n54-k7,M-WOA,2,304028,128,1372.0
A-n54-k7,M-WOA,2,304028,129,1372.0
A-n54-k7,M-WOA,2,304028,130,1372.0
A-n54-k7,M-WOA,2,304028,131,1372.0
A-n54-k7,M-WOA,2,304028,132,1366.0
A-n54-k7,M-WOA,2,304028,133,1366.0
A-n54-k7,M-WOA,2,304028,134,1366.0
A-n54-k7,M-WOA,2,304028,135,1356.0
A-n54-k7,M-WOA,2,304028,136,1355.0
A-n54-k7,M-WOA,2,304028,137,1355.0
A-n54-k7,M-WOA,2,304028,138,1355.0
A-n54-k7,M-WOA,2,304028,139,1355.0
A-n54-k7,M-WOA,2,304028,140,1355.0
A-n54-k7,M-WOA,2,304028,141,1355.0
A-n54-k7,M-WOA,2,304028,142,1355.0
A-n54-k7,M-WOA,2,304028,143,1353.0
A-n54-k7,M-WOA,2,304028,144,1353.0
A-n54-k7,M-WOA,2,304028,145,1353.0
A-n54-k7,M-WOA,2,304028,146,1353.0
A-n54-k7,M-WOA,2,304028,147,1353.0
A-n54-k7,M-WOA,2,304028,148,1353.0
A-n54-k7,M-WOA,2,304028,149,1353.0
A-n54-k7,M-WOA,2,304028,150,1353.0
A-n54-k7,M-WOA,2,304028,151,1353.0
A-n54-k7,M-WOA,2,304028,152,1353.0
A-n54-k7,M-WOA,2,304028,153,1353.0
A-n54-k7,M-WOA,2,304028,154,1353.0
A-n54-k7,M-WOA,2,304028,155,1353.0
A-n54-k7,M-WOA,2,304028,156,1350.0
A-n54-k7,M-WOA,2,304028,157,1350.0
A-n54-k7,M-WOA,2,304028,158,1350.0
A-n54-k7,M-WOA,2,304028,159,1350.0
A-n54-k7,M-WOA,2,304028,160,1350.0
A-n54-k7,M-WOA,2,304028,161,1350.0
A-n54-k7,M-WOA,2,304028,162,1350.0
A-n54-k7,M-WOA,2,304028,163,1350.0
A-n54-k7,M-WOA,2,304028,164,1350.0
A-n54-k7,M-WOA,2,304028,165,1350.0
A-n54-k7,M-WOA,2,304028,166,1350.0
A-n54-k7,M-WOA,2,304028,167,1350.0
A-n54-k7,M-WOA,2,304028,168,1350.0
A-n54-k7,M-WOA,2,304028,169,1350.0
A-n54-k7,M-WOA,2,304028,170,1332.0
A-n54-k7,M-WOA,2,304028,171,1332.0
A-n54-k7,M-WOA,2,304028,172,1332.0
A-n54-k7,M-WOA,2,304028,173,1332.0
A-n54-k7,M-WOA,2,304028,174,1332.0
A-n54-k7,M-WOA,2,304028,175,1332.0
A-n54-k7,M-WOA,2,304028,176,1332.0
A-n54-k7,M-WOA,2,304028,177,1332.0
A-n54-k7,M-WOA,2,304028,178,1332.0
A-n54-k7,M-WOA,2,304028,179,1332.0
A-n54-k7,M-WOA,2,304028,180,1332.0
A-n54-k7,M-WOA,2,304028,181,1332.0
A-n54-k7,M-WOA,2,304028,182,1332.0
A-n54-k7,M-WOA,2,304028,183,1332.0
A-n54-k7,M-WOA,2,304028,184,1332.0
A-n54-k7,M-WOA,2,304028,185,1332.0
A-n54-k7,M-WOA,2,304028,186,1332.0
A-n54-k7,M-WOA,2,304028,187,1332.0
A-n54-k7,M-WOA,2,304028,188,1332.0
A-n54-k7,M-WOA,2,304028,189,1332.0
A-n54-k7,M-WOA,2,304028,190,1332.0
A-n54-k7,M-WOA,2,304028,191,1332.0
A-n54-k7,M-WOA,2,304028,192,1332.0
A-n54-k7,M-WOA,2,304028,193,1332.0
A-n54-k7,M-WOA,2,304028,194,1332.0
A-n54-k7,M-WOA,2,304028,195,1332.0
